date,timestamp,id,measurement_name,host,interface,description,traffic_out,traffic_in
"Feb 27, 2022 @ 05:16:33.000",1645938993,060da7683e74b432ed536184424b1f36bf4c0dd588a4c72615615e2df5fefd37,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2533240000,
"Feb 27, 2022 @ 05:21:33.000",1645939293,9a63ca4e171d75085d9af205b316715fbc0c1f1c5209baa819c9f7d8f8105c83,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,385320000
"Feb 27, 2022 @ 05:21:33.000",1645939293,07bc1adcf913494834893662184851d51216584b9e95cbd01fde050bcc0f6dd0,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2643910000,
"Feb 27, 2022 @ 05:26:33.000",1645939593,1955a582e6555c0ececeb535bd4d1d76d79d251184f22303624d3d2395e8a660,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,383309000
"Feb 27, 2022 @ 05:26:33.000",1645939593,8c527e5852faab54800f86ba8b550699c69af3d46b95d32e5d34f00dd41332fd,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2678350000,
"Feb 27, 2022 @ 05:31:33.000",1645939893,b3d6bf3ec79ff0b36e8c3dc67ade015e16732e749bd8419ab8d0fc47115d1972,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,481517000
"Feb 27, 2022 @ 05:31:33.000",1645939893,7ffcd9be5bac786f8b1c2e1b0a1e0af02be76b8f85f2442198a1741aaa6e26bc,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2688300000,
"Feb 27, 2022 @ 05:36:33.000",1645940193,1fc3c091253dbb933955b7892c816fb7b6edeb82368c52513dd4d3fee6c321fa,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,465035000
"Feb 27, 2022 @ 05:36:33.000",1645940193,2b7db00e48f1018a33441437c285e3995d0a3ef0bb043f9d6e59dee4a5e596ad,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2667300000,
"Feb 27, 2022 @ 05:41:33.000",1645940493,6c1699037638afd28ce6c3f1bc91f915ccb0560df55b40172abe136ebae8061c,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,448925000
"Feb 27, 2022 @ 05:41:33.000",1645940493,33652c08b888e61ce2fca71857df4e7af3248e295d672c5c6283a587d624e333,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2958690000,
"Feb 27, 2022 @ 05:46:33.000",1645940793,fcb9817c55a1b48d44b572498f276ef4ce9753972c8637f4db789ac31ea11697,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,446398000
"Feb 27, 2022 @ 05:46:33.000",1645940793,c2fa477d4be4867363ef3983ef2933f272a1036800bf316a81ab309a939cf5c8,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2853060000,
"Feb 27, 2022 @ 05:51:33.000",1645941093,6ad5b81f0b66737cec845e27a941f704317657dc608efe0d71784d9d678174a7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,457883000
"Feb 27, 2022 @ 05:51:33.000",1645941093,5c8d41a61a4c4fff7f9606e500d6948160099cc73be18129e690f72d3ea6d6ff,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3118120000,
"Feb 27, 2022 @ 05:56:33.000",1645941393,3fe4347cf4bd3cb3f74035577d5ed9b562890eb4179d61c7dfd88adf1f0546d2,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,480071000
"Feb 27, 2022 @ 05:56:33.000",1645941393,89744a65739c28e6c87977fcbfe592ece5c05dc84874208ef16d179b37a2fc54,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3070390000,
"Feb 27, 2022 @ 06:01:33.000",1645941693,670d61995405269ba23b1db376eda8a83927155699707d839c356d7a2c0857fa,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,452615000
"Feb 27, 2022 @ 06:01:33.000",1645941693,ea6e4c87e954ebc95affe7856af6381e6dbdc0a4ab4a1bd0a039f92f382b5e0e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2929200000,
"Feb 27, 2022 @ 06:06:33.000",1645941993,460ee98d178f8cdf7b9794dca8d8204ad6b297b44c46dcb2a6b717af3043e344,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,482589000
"Feb 27, 2022 @ 06:06:33.000",1645941993,4ff3a141ecd8da6b6df270ed17ae5653af8214d56e770b7a2a2995050279de75,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2952880000,
"Feb 27, 2022 @ 06:11:33.000",1645942293,a9ae06d7848434e814f6ef4d5457e86758adc1db5a3f2ce3254de031e889eb69,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,448639000
"Feb 27, 2022 @ 06:11:33.000",1645942293,8f141c12986d8d09abde1bc89eb3e773ea29d45806363721749ef598040c42fd,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,2956910000,
"Feb 27, 2022 @ 06:16:33.000",1645942593,1a20ed861fabd053819e05fc7381c554642403bd7d3a08eff379e64cf1894105,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,495983000
"Feb 27, 2022 @ 06:16:33.000",1645942593,557bc259f0bcd323cd6f7ced24fa77a3a7f540684f59b4aa30fb3edba8398d9a,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3009770000,
"Feb 27, 2022 @ 06:21:33.000",1645942893,fabcb06df1ec00bda4867758490a21e26ccacaa3d9deb0779044ec557ad80c09,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,547539000
"Feb 27, 2022 @ 06:21:33.000",1645942893,33c07a714acca18929310a378cccabdce8232ba421d30dd878b0d61337b6570e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3298770000,
"Feb 27, 2022 @ 06:26:33.000",1645943193,6d83f08bf4a55f85117eb1ddc3d348ac5cf06018c05d8ddd59198eb3bc9c29ff,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,510607000
"Feb 27, 2022 @ 06:26:33.000",1645943193,d5f008213b9c8fb05114ceeb690d45fab4e6d3f06d78ad5535b075445eb9e285,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3273780000,
"Feb 27, 2022 @ 06:31:33.000",1645943493,6c548dbb0d997cb799326f33d7b010ccfc94deb59e717fdc88c7997620a4707f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,556725000
"Feb 27, 2022 @ 06:31:33.000",1645943493,87c069e72aa64d7e155a8df14257f384fc14678be3db8ec83a7bf807968fc1ad,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3486650000,
"Feb 27, 2022 @ 06:36:33.000",1645943793,48ee5bcd618a8d3da2ee8e3a7dddf9677387c7faab8a46105e7e45a0b46de4a8,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,559067000
"Feb 27, 2022 @ 06:36:33.000",1645943793,2a3145ed437f9b9e4b4ecba53ba9ae0fc8918686bfd73290eba4b646c0a63955,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3560740000,
"Feb 27, 2022 @ 06:41:33.000",1645944093,cbb7eb3ebf1aac9bbcf18533c14d467dd490b24c6e8f1ef2931d6555f7e221ee,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,583648000
"Feb 27, 2022 @ 06:41:33.000",1645944093,5bcecaa429935c49afa5af0107f4265eba7800be97354b3ac1b1f5e12b624cca,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3789750000,
"Feb 27, 2022 @ 06:46:33.000",1645944393,a7494bbab8097cb7606859a53939678c4b093c9c2204161d2e768b6bb8133e77,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,515272000
"Feb 27, 2022 @ 06:46:33.000",1645944393,3c6a3a8ba6a316558078e8b1b394c46ef31a20a9c409fbad1599f4bb9d00d296,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,3857220000,
"Feb 27, 2022 @ 06:51:33.000",1645944693,32f09ea151bbec845f758cce2a0d8e1457a4fc86aa2e7e0e4f1ebbe2087d181a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,612675000
"Feb 27, 2022 @ 06:51:33.000",1645944693,bbd397c487810767ce22b1cb1f7921967b8b296fc88b8040cd58e8ffec77e3a9,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,4060210000,
"Feb 27, 2022 @ 06:56:33.000",1645944993,bde31f83b10b2fa66d1b615adc7307855de9eb3f4dc6b0bcacae8abf6ae1477a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,572460000
"Feb 27, 2022 @ 06:56:33.000",1645944993,9a649952e377f815d7213fa7fe4e891c33711e0dd46e65daac00c76a3cc48af3,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,4134350000,
"Feb 27, 2022 @ 07:01:33.000",1645945293,f5d681aa04f67430e64a3d7bc5776ad2a51c2737ec1c9fecefa630cc3cd1f993,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,619824000
"Feb 27, 2022 @ 07:01:33.000",1645945293,4b02fffaf6d6403eef5f5570d5b5bdca69e8beef59d189205ebd9a75de4f8c24,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,4337900000,
"Feb 27, 2022 @ 07:06:33.000",1645945593,067fe8314af95fa2ffe62c40ece791f1752337bc8bb3ab0cacb5d9d9a53072d7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,556421000
"Feb 27, 2022 @ 07:06:33.000",1645945593,9a52df623960e4a12d20a5d48e7073a4adf62e8efc9c641f4b6524ecca72aa79,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,4558180000,
"Feb 27, 2022 @ 07:11:33.000",1645945893,c5f14c44031c396eb09802b1266a190ea834d732e8f0afacd272b694317dc645,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,610555000
"Feb 27, 2022 @ 07:11:33.000",1645945893,cb2b21ad8b87071fffbc059d0f28d8d9f81d07d0885f426082b039da46833f75,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,4485420000,
"Feb 27, 2022 @ 07:16:33.000",1645946193,1ba6092962e3371765686b3e2ad244a1c6d5aeba56639308eef95e54ff8aa689,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,599028000
"Feb 27, 2022 @ 07:16:33.000",1645946193,3f319cc2472276f568a2a2f5d754a9ccff4313d4cc7956faafebaf78c3098346,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,4729820000,
"Feb 27, 2022 @ 07:21:33.000",1645946493,a3ed4459f4bd60d0930c7493e13ad2587ca56d1b9c57a1147e0c694f886a25e6,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,627017000
"Feb 27, 2022 @ 07:21:33.000",1645946493,6d809d5e1cfd5507c80534f68f5ca1426dc2bf3d9db4856d1ce2e4751f9df0c5,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,5046020000,
"Feb 27, 2022 @ 07:26:33.000",1645946793,7ee0b6066b0156519b6d7e6b6c5669a50d56afad253331c245c339336889ad83,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,787054000
"Feb 27, 2022 @ 07:26:33.000",1645946793,c1f72a8d530535c4bea823e6a1f22ec854027e25d714d0eee1c91f89dee94b40,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,5434940000,
"Feb 27, 2022 @ 07:31:33.000",1645947093,c2234b7baa8e5789b4bce738f83e77343441de9615fc237c9817a840b16a2ee7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,655577000
"Feb 27, 2022 @ 07:31:33.000",1645947093,e2642d1ba078fa7d0169258ff391d584e9fefcfcc9c6dfdf64dc6ebca22f97d8,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,5666430000,
"Feb 27, 2022 @ 07:36:33.000",1645947393,4e41bcc73fa2b6f609142bff51c3bd8d4388d122b2f925fa8bbe6d70b09885bb,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,684178000
"Feb 27, 2022 @ 07:36:33.000",1645947393,8180bd90adebce3438785cf69eac72a282bc1cd499553f3c5c4efc74cea581a4,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,5903290000,
"Feb 27, 2022 @ 07:41:33.000",1645947693,f42e1429b5c92e16fa2f44267e7c2cde17ba318acd75a2f7f5d6971d7eb29098,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,689715000
"Feb 27, 2022 @ 07:41:33.000",1645947693,2fff12aaa46c29c95bce4c030948bf0d3ab8dc4b99ea524d243e1dc2af19c7a2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,6126630000,
"Feb 27, 2022 @ 07:46:33.000",1645947993,9ba6324f5628a39c871686041fd0c9560df9a4c69b8bd8dcc3c1fbacc2dd17dc,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,783393000
"Feb 27, 2022 @ 07:46:33.000",1645947993,8f132c7915e600bd9bb03934ef5a2f4690a07ed1b47d4978f5f310313d6c3eea,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,6715110000,
"Feb 27, 2022 @ 07:51:33.000",1645948293,eada0957610350c6548ce6d092903acbd9a7c577df28fefd96f0133c333b27a7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,818130000
"Feb 27, 2022 @ 07:51:33.000",1645948293,2643d16e7d02d1d4599226e414c42f7f1a5a8e6703b2e093dcf9ddd4c925c0d2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,6963450000,
"Feb 27, 2022 @ 07:56:33.000",1645948593,48609a14a540ae5229c81b2a0704fd0040228a686620efc21d4ea112e7b0fd06,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,810443000
"Feb 27, 2022 @ 07:56:33.000",1645948593,19eab11e1e6b0726f4747d28e30fe8126428804ea53dd59cf2b2c3124fa43111,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,7276980000,
"Feb 27, 2022 @ 08:01:33.000",1645948893,316468110fe8e1f8383df78d1bb1de1650c145363d695fe42d2c3ed4fe6cf967,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,792070000
"Feb 27, 2022 @ 08:01:33.000",1645948893,a4869ef6f3482cbac0cbcfc5a1685a63cb390b52ece3e92b7e05dbf04eb747c2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,7454810000,
"Feb 27, 2022 @ 08:06:33.000",1645949193,e7a614120ee0f3043b3cf0656c7f29f36145d6628139d9a2581b3cc145532ddc,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,739507000
"Feb 27, 2022 @ 08:06:33.000",1645949193,1c0f8a235156ed2b3a21e07fac7932ad4f16cec39c4613ae646509437360d10a,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,7769120000,
"Feb 27, 2022 @ 08:11:33.000",1645949493,58ee038e3589badb1f0aa73228d47f20e9b273d7cc282d82c860c9b99a486183,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,853844000
"Feb 27, 2022 @ 08:11:33.000",1645949493,f7eee21994db1f97327b5c907eabbf72b8ad78131d4820cd1fb260d95c8c1bc9,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,8337150000,
"Feb 27, 2022 @ 08:16:33.000",1645949793,98d191a377ed6dae75e10319b974f77de6cb0cc1bfba2aded15f06f0c96e152b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,890312000
"Feb 27, 2022 @ 08:16:33.000",1645949793,93336543fb7753db84aa5590a71e02fb3771999df5044ec887032884d7a9427d,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,8388570000,
"Feb 27, 2022 @ 08:21:33.000",1645950093,c5d80802874d5f41f4347b14760f0bb4f46754307c938b6713c4a436b0345e4e,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,909721000
"Feb 27, 2022 @ 08:21:33.000",1645950093,5582a89866d988b43746390ebe7f24b91a6261754c74261af6cbe585e81bdb60,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,8839500000,
"Feb 27, 2022 @ 08:26:33.000",1645950393,80580b3fc61698f6f9ce06f38a24c08de24a681344ce25ec190ad5cf54d12037,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,888714000
"Feb 27, 2022 @ 08:26:33.000",1645950393,a5a360b6f3d31c5f3c98374aa66ccbdd281864bb5d90a1ac8de1867caa57b66c,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9336250000,
"Feb 27, 2022 @ 08:31:33.000",1645950693,85b6372d5f45ec201c91d9a6a27f2809dbd08bed1ca3ff0704e9a44d057cff95,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,891677000
"Feb 27, 2022 @ 08:31:33.000",1645950693,a6e03d512af96355df300379b7151dccf3b07addb90732aebb9c98fbaf212526,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9605550000,
"Feb 27, 2022 @ 08:36:33.000",1645950993,96dd09edcdf9d0ff221a7b6523c0c608fd79cc24c8f00f9dcc4ea7ffea400220,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,971959000
"Feb 27, 2022 @ 08:36:33.000",1645950993,c2a26aba4ba6f1af803d8c6e7d663be5cb9f5283fc604147a2cf2e41e03e5188,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9423090000,
"Feb 27, 2022 @ 08:41:33.000",1645951293,31358111de29890d184d74f0f55f95faad5e43f3e091da1f29907209e5e2fee1,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,976440000
"Feb 27, 2022 @ 08:41:33.000",1645951293,34fb4d4d452deea578a6fd3fd0671709f933da2e554dac14200a296510ab6a13,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9707710000,
"Feb 27, 2022 @ 08:46:33.000",1645951593,fd1c5e0ac6f51887cee83f715fd2d44a03051ba9ecb8851b880cda95da7480fa,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,840523000
"Feb 27, 2022 @ 08:46:33.000",1645951593,6accfb65a2e44909a7557e82abdb9c3ea117335465cc77ceb8f4c1a1a6cee7ee,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10271200000,
"Feb 27, 2022 @ 08:51:33.000",1645951893,63a33fa6ae0ba85ce134ac25f405c349f2b4c130adcc9ea38125fc26fd5183da,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,881782000
"Feb 27, 2022 @ 08:51:33.000",1645951893,651745244c11660d2d2e0172fa024d6a4fcda79976ac409c5e08070c7cc03b7e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11543100000,
"Feb 27, 2022 @ 08:56:33.000",1645952193,3d07224c2b2a79409dfc0220db698a73c32a073b5d05681e63345d5168db573f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,957009000
"Feb 27, 2022 @ 08:56:33.000",1645952193,93ed16213eb786ebb3a92cef89cd3d19c14707ab0f43b1c5ead0cd33480fb97f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11403500000,
"Feb 27, 2022 @ 09:01:33.000",1645952493,521c6e2f42112a0835bdd47b77d09cf7f576cb9d2f00046eb290d315cd4325df,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,921671000
"Feb 27, 2022 @ 09:01:33.000",1645952493,dec600c4c3dbb333b9cf0aa007cb68e24530c5f81e091c4648d117cf967eff37,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10825100000,
"Feb 27, 2022 @ 09:06:33.000",1645952793,5606b398a774b598557bc82df79a5e031211dce3773fecfe2380471129342c8e,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1095320000
"Feb 27, 2022 @ 09:06:33.000",1645952793,ff0b38eb28d731320c84ee5fde199e5d00cacaa6cbc316c62e8e002764d1cdd3,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10988100000,
"Feb 27, 2022 @ 09:11:33.000",1645953093,3dc6fc640877f348391122b2095551e2df271a2a903e52b9200457e2fc53fa25,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1132710000
"Feb 27, 2022 @ 09:11:33.000",1645953093,8c76da68296882f874781857526d92e9d958608e94589914121b10ad737e8c77,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11345800000,
"Feb 27, 2022 @ 09:16:33.000",1645953393,91f19b5eec664c2df1245819824e6fe820c69911f2dc9a60f7ce3e0a8c25f542,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1101110000
"Feb 27, 2022 @ 09:16:33.000",1645953393,39eb5ae0885b7e4826b7ebbb3d1201f1d04939199d7236edd9581a72df774af4,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11720300000,
"Feb 27, 2022 @ 09:21:33.000",1645953693,8e3d6ef78c1b86e1146889b302bfc4e4ccc94d84aa86653e3a627131d457db34,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1203720000
"Feb 27, 2022 @ 09:21:33.000",1645953693,fea0377135ded45e097f7473eec1b7d0b9b56b47f4b9a7b0b00e70136485dea4,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11865200000,
"Feb 27, 2022 @ 09:26:33.000",1645953993,fc56ede5280ab9c702c756aee5cbce7fa4d2b021a5760da0828b71830af4316b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1119640000
"Feb 27, 2022 @ 09:26:33.000",1645953993,4cba87892a4a54a0ccc813dad944cbfab7f365050b381a4fd604ab7e870b8cc7,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11948600000,
"Feb 27, 2022 @ 09:31:33.000",1645954293,b3b8a8a96125e76cf2390d4a0504801082987c5c10337954029d927199405c1f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1249630000
"Feb 27, 2022 @ 09:31:33.000",1645954293,72ce2c61fec5a3d0aac931258e73bdab07623e07b2bd3b8ed6b8619eb704007a,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11853600000,
"Feb 27, 2022 @ 09:36:33.000",1645954593,cc1e2ce26a14d892408dc4af074c4b22b42af3445f2d46e9889795c2df10a1ce,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1223980000
"Feb 27, 2022 @ 09:36:33.000",1645954593,f7f9dafe2daa23ba231dc9ba44752dcafec469300bb478dc9f9579d5599dec2f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11439400000,
"Feb 27, 2022 @ 09:41:33.000",1645954893,d9b57b0fa678eaae958c2d24b2d577ce9500440a22bff8edd5ee36c66dc85132,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1265070000
"Feb 27, 2022 @ 09:41:33.000",1645954893,bae33851c9f8d6652e353cf7b37c65b1368d082ec530a517b1239916bbc7b5df,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11598600000,
"Feb 27, 2022 @ 09:46:33.000",1645955193,c97dac8c8873e805f894c91a97bb976f51f838d23d3c0448dc77bcece6e70188,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1086630000
"Feb 27, 2022 @ 09:46:33.000",1645955193,e60caf54090ad25e70c7f98e92220e0b7a3ff81bcaf643b007a023a89e977cab,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11956300000,
"Feb 27, 2022 @ 09:51:33.000",1645955493,188f25affbe70ae42b10cc9bd95dd0f544d5f8e94959709088c3e4e20998d659,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1049290000
"Feb 27, 2022 @ 09:51:33.000",1645955493,c1ac81941ac9886ca6f1e7a8cd026cc6f57a5701aa303f5300402edb4dfdebbe,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12495500000,
"Feb 27, 2022 @ 09:56:33.000",1645955793,4d34c0137bf70fd103de22e5966de94a88f603fcb842f8bd68cf2aa720f5a549,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1095800000
"Feb 27, 2022 @ 09:56:33.000",1645955793,81e888dac6812c9a6d7f3f66adba33a82a437a160e4458c73907edff705cb064,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12539000000,
"Feb 27, 2022 @ 10:01:33.000",1645956093,3edb3c34e88638e3dcd9b510e3f5b8cf8d8d7342ffaed930c088b8c9e0f89181,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1176610000
"Feb 27, 2022 @ 10:01:33.000",1645956093,f373bb6b3b01827a44135fd96718d6402a6f4de3c19068badb456ac8fd31910f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12257900000,
"Feb 27, 2022 @ 10:06:33.000",1645956393,80c22b61e07facabead4eb59dcf6c05b95391d73dfeaacfdac130f98c7c73797,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1118390000
"Feb 27, 2022 @ 10:06:33.000",1645956393,55405282eed55bc0bac988d36e8c186a9f5aab505076eed5a4e255b41358b8b5,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11778400000,
"Feb 27, 2022 @ 10:11:33.000",1645956693,e604aa14729aeebfea77d55837a5f4d4a9b69622dda3777b27a5bba1f20962df,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1353840000
"Feb 27, 2022 @ 10:11:33.000",1645956693,3d5bd2e1985674070154f7141f07f410cd4f97aa3f294a506b88c2ae99c25db6,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11947700000,
"Feb 27, 2022 @ 10:16:33.000",1645956993,c6f5848065868716f27cdf0f7e3b15c29bfb814c9f669f81b1a7b6f3febdb917,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1082810000
"Feb 27, 2022 @ 10:16:33.000",1645956993,3558df187b2e88bb8f8f2f7446b3807c8867e5766d2899707e2a4b205c7f6cf2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11842000000,
"Feb 27, 2022 @ 10:21:33.000",1645957293,873f5ce0018af8771a9c4b90a3cd92d8f6241202e13bff56b928836e940c557a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1128130000
"Feb 27, 2022 @ 10:21:33.000",1645957293,30fb18218cab84333df863462ca4e558ae80cea37c284dfe8377716bd137117b,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11639000000,
"Feb 27, 2022 @ 10:26:33.000",1645957593,c9807916bdcf1f8c2caac476efc11dcac5f12ca9a46832c4fd36d3778324b39b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1131980000
"Feb 27, 2022 @ 10:26:33.000",1645957593,7deb697f79744d6e8941c6a16b9f25e2d7a3f1bd368b2abab2cb9fd56ebee948,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11667500000,
"Feb 27, 2022 @ 10:31:33.000",1645957893,09d2681efe326339ebd56738cc83ee0de00125c7285de13bd43c0f4174206569,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1095830000
"Feb 27, 2022 @ 10:31:33.000",1645957893,2331f6d6b043253e15dabc1772b3e164e2c0b50cc8972b9c06fb6c2c44c79590,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11349400000,
"Feb 27, 2022 @ 10:36:33.000",1645958193,7947d7f5a2f1f0b4ef00b1e9bff460ab5e88784d5494d8013ee51a81c3fae7a5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1028420000
"Feb 27, 2022 @ 10:36:33.000",1645958193,5a61f5a4e524f68535e3a4b2c7028d8a0ee2e0f7bd4d2fcab30fdebe5169df71,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11279400000,
"Feb 27, 2022 @ 10:41:33.000",1645958493,a9d10420920b3cadb85788461bffe7aabb51ad90cb7158473057e51e2fad5664,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,941843000
"Feb 27, 2022 @ 10:41:33.000",1645958493,71b401312f4d19846f28c03d1fb47862fb29a868b25020d6b896e305a722de02,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11349600000,
"Feb 27, 2022 @ 10:46:33.000",1645958793,697556e46163ce263f1f694993d83bc946cc5adf6c8beda433133e672e6aada7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1000950000
